[2020-03-11 10:48:52,015][main] INFO  com.tyss.cg.lps.UserChoice  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 1 to DASH BOARD :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 2 to CLIENT MANAGER :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 3 to NEWS MANAGEMENT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 4 to LOG OUT :
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter password: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Successful
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Yipee! You have Logged in Successfully..
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 1 to DASH BOARD :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 2 to CLIENT MANAGER :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 3 to NEWS MANAGEMENT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 4 to LOG OUT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - DASH BOARD
[main] INFO  com.tyss.capgemini.lps.AdminOption2  - LOAN DETAILS
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter password: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Successful
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Yipee! You have Logged in Successfully..
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 1 to DASH BOARD :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 2 to CLIENT MANAGER :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 3 to NEWS MANAGEMENT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 4 to LOG OUT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - CLIENT MANAGER
[main] INFO  com.tyss.capgemini.lps.AdminOption2  - LOAN DETAILS
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter password: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Successful
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Yipee! You have Logged in Successfully..
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 1 to DASH BOARD :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 2 to CLIENT MANAGER :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 3 to NEWS MANAGEMENT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 4 to LOG OUT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - DASH BOARD
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter password: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Successful
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Yipee! You have Logged in Successfully..
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 1 to DASH BOARD :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 2 to CLIENT MANAGER :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 3 to NEWS MANAGEMENT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 4 to LOG OUT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - CLIENT MANAGER
[main] INFO  com.tyss.capgemini.lps.AdminOption2  - enter your choice
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter password: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Successful
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Yipee! You have Logged in Successfully..
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 1 to DASH BOARD :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 2 to CLIENT MANAGER :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 3 to NEWS MANAGEMENT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 4 to LOG OUT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - CLIENT MANAGER
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter password: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Successful
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Yipee! You have Logged in Successfully..
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 1 to DASH BOARD :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 2 to CLIENT MANAGER :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 3 to NEWS MANAGEMENT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 4 to LOG OUT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - DASH BOARD
[main] INFO  com.tyss.capgemini.lps.AdminOption2  - your loan details are as follows
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter password: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Successful
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Yipee! You have Logged in Successfully..
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 1 to DASH BOARD :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 2 to CLIENT MANAGER :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 3 to NEWS MANAGEMENT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 4 to LOG OUT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - CLIENT MANAGER
[main] INFO  com.tyss.capgemini.lps.AdminOption2  -  your client manager info
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter password: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Can not access because you are not an admin
[main] INFO  com.tyss.capgemini.lps.UserChoice  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter password: 
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Yipee! You have Logged in Successfully..
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 1 to DASH BOARD :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 2 to CLIENT MANAGER :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 3 to NEWS MANAGEMENT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 4 to LOG OUT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - CLIENT MANAGER
[main] INFO  com.tyss.capgemini.lps.AdminOption2  -  your client manager info
[main] INFO  com.tyss.capgemini.lps.AdminOption2  - Enter 1 to add clients
[main] INFO  com.tyss.capgemini.lps.AdminOption2  - Enter 2 to view clients
[main] INFO  com.tyss.capgemini.lps.AdminOption2  - Add Client
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter password: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Can not access because you are not an admin
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - **********************Welcome to Loan Application Management System********************
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - You need to login to proceed further...
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter UserName: 
[main] INFO  com.tyss.capgemini.lps.AdminValidation  - Enter password: 
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Yipee! You have Logged in Successfully..
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 1 to DASH BOARD :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 2 to CLIENT MANAGER :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 3 to NEWS MANAGEMENT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - Press 4 to LOG OUT :
[main] INFO  com.tyss.capgemini.lps.UserChoice  - CLIENT MANAGER
[main] INFO  com.tyss.capgemini.lps.AdminOption2  -  your client manager info
[main] INFO  com.tyss.capgemini.lps.AdminOption2  - Enter 1 to add clients
